origin,destination,carrier_old,current_rate,currency_old,effective_date,lane,carrier_new,rate,fuel surcharge,currency_new,eff_date,expdate,remarks,random notes,is_new_lane,is_removed_lane,rate_diff,percent_change,change_type
PNQ,IND,,,,,PNQ-IND,CargoMax,2984.0,149.27,usd,2025-11-03,2026-05-19,check rate,Exactly help hard pick including those through.,True,False,,,New Lane
PNQ,IND,,,,,PNQ-IND,CargoMax,2984.0,149.27,usd,2025-11-03,2026-05-19,check rate,Exactly help hard pick including those through.,True,False,,,New Lane
PNQ,IND,,,,,PNQ-IND,BlueDart,533.0,356.52,Usd,2025-12-22,2026-02-17,Urgent,Offer area significant glass modern loss mind.,True,False,,,New Lane
PNQ,IND,,,,,PNQ-IND,CargoMax,2184.0,494.37,EURO,2026-02-26,2026-08-31,Urgent,Girl reality however score information hot watch step.,True,False,,,New Lane
PNQ,IND,,,,,PNQ-IND,QuickShip,4572.0,370.75,INR,2026-01-01,2026-11-26,,Like pass foot medical lead.,True,False,,,New Lane
PNQ,JPR,,,,,PNQ-JPR,FastMove,2566.0,23.32,usd,2026-02-19,2026-05-23,check rate,Most up glass without.,True,False,,,New Lane
PNQ,JPR,,,,,PNQ-JPR,BlueDart,4809.0,252.67,Usd,2026-05-10,2027-04-22,,Operation care speak fill majority not career staff.,True,False,,,New Lane
PNQ,JPR,,,,,PNQ-JPR,QuickShip,1812.0,374.68,inr,2026-02-06,2026-02-28,Special handling,Argue change short technology.,True,False,,,New Lane
PNQ,JPR,,,,,PNQ-JPR,LogiX,2136.0,287.09,inr,2025-06-22,2026-02-07,check rate,Most many company official.,True,False,,,New Lane
PNQ,JPR,,,,,PNQ-JPR,QuickShip,932.0,466.84,inr,2026-01-12,2026-04-17,,Success important foot she chance often.,True,False,,,New Lane
PNQ,JPR,,,,,PNQ-JPR,QuickShip,1242.0,40.02,,2025-09-09,2025-10-04,,Natural crime well choose speech.,True,False,,,New Lane
PNQ,JPR,,,,,PNQ-JPR,CargoMax,1350.0,214.92,,2025-07-02,2026-04-27,Urgent,Doctor TV anything hard would suddenly be.,True,False,,,New Lane
PNQ,JPR,,,,,PNQ-JPR,LogiX,3792.0,327.71,Usd,2025-10-13,2026-02-02,,Toward bill ask partner.,True,False,,,New Lane
PNQ,JPR,,,,,PNQ-JPR,FastMove,4144.0,111.39,,2025-06-04,2025-12-27,Special handling,Special baby price push would theory news put.,True,False,,,New Lane
PNQ,JPR,,,,,PNQ-JPR,QuickShip,1688.0,437.27,INR,2026-02-02,2026-02-05,,Environment water second seek vote together peace.,True,False,,,New Lane
PNQ,JPR,,,,,PNQ-JPR,CargoMax,4517.0,156.91,Usd,2025-05-30,2026-01-03,,Red leader never me.,True,False,,,New Lane
PNQ,JPR,,,,,PNQ-JPR,QuickShip,1949.0,34.8,,2025-10-08,2025-12-19,,Mrs drug another style note.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,LogiX,3493.0,246.58,INR,2025-10-01,2026-07-13,priority,Probably have two whether purpose system.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,CargoMax,1393.0,488.64,usd,2026-01-03,2026-12-20,Urgent,Real myself baby study front edge.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,QuickShip,4232.0,347.62,,2025-05-24,2026-05-04,,Body summer Congress cup.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,FastMove,3954.0,284.94,,2026-04-25,2026-12-27,priority,Too whole lot indicate decision.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,BlueDart,1718.0,139.85,Usd,2025-10-15,2026-06-18,Urgent,Continue never across help though side.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,FastMove,2190.0,376.18,INR,2026-03-09,2027-02-04,Special handling,Sure surface really off phone area.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,QuickShip,4664.0,425.26,usd,2026-05-11,2026-06-10,,View effort rather sea question house.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,FastMove,503.0,102.62,usd,2025-08-24,2026-02-08,,Buy peace soon when involve.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,CargoMax,19440.0,293.32,Usd,2025-05-23,2025-11-23,Special handling,Summer perform mention these research also ability back.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,FastMove,2190.0,376.18,INR,2026-03-09,2027-02-04,Special handling,Sure surface really off phone area.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,QuickShip,1086.0,394.0,inr,2025-06-04,2026-02-23,priority,Off city kid produce common.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,BlueDart,2883.0,109.42,,2025-09-29,2026-01-20,check rate,And sound consumer test.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,FastMove,4792.0,191.49,inr,2025-10-02,2026-04-12,Special handling,To or eye water affect camera.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,QuickShip,4232.0,347.62,,2025-05-24,2026-05-04,,Body summer Congress cup.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,FastMove,3857.0,452.88,Usd,2025-10-10,2026-05-02,Urgent,Century threat because education series.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,LogiX,3573.0,472.72,Usd,2026-05-10,2026-10-22,,Goal he activity require.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,FastMove,3857.0,452.88,Usd,2025-10-10,2026-05-02,Urgent,Century threat because education series.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,QuickShip,2118.0,71.81,,2026-02-16,2027-01-06,priority,Writer these ball attention according.,True,False,,,New Lane
PNQ,LKO,,,,,PNQ-LKO,LogiX,2138.0,11.56,usd,2025-08-29,2025-08-25,check rate,Tend black purpose can individual ten anyone bank.,True,False,,,New Lane
PNQ,NAG,,,,,PNQ-NAG,LogiX,3197.0,432.4,Usd,2025-12-04,2026-10-03,Special handling,Thing clearly street behavior.,True,False,,,New Lane
PNQ,NAG,,,,,PNQ-NAG,LogiX,526.0,482.46,,2026-04-21,2026-04-14,,Serve all table whose.,True,False,,,New Lane
PNQ,NAG,,,,,PNQ-NAG,FastMove,3649.0,370.48,,2026-01-23,2026-02-12,,Later offer reveal letter discover.,True,False,,,New Lane
PNQ,NAG,,,,,PNQ-NAG,QuickShip,4919.0,307.11,usd,2025-08-09,2025-11-14,,Daughter could into assume career.,True,False,,,New Lane
PNQ,NAG,,,,,PNQ-NAG,QuickShip,1992.0,209.24,Usd,2026-04-11,2026-12-14,priority,Through listen song letter determine.,True,False,,,New Lane
PNQ,NAG,,,,,PNQ-NAG,QuickShip,4919.0,307.11,usd,2025-08-09,2025-11-14,,Daughter could into assume career.,True,False,,,New Lane
PNQ,NAG,,,,,PNQ-NAG,QuickShip,2917.0,122.36,INR,2025-08-24,2026-01-17,,Boy bed actually close wait eight country.,True,False,,,New Lane
PNQ,NAG,,,,,PNQ-NAG ,FastMove,995.0,431.43,INR,2026-05-10,2026-04-21,,Might alone police.,True,False,,,New Lane
PNQ,NAG,,,,,PNQ-NAG,LogiX,2922.0,252.31,INR,2026-04-11,2027-03-29,priority,Cultural smile much body.,True,False,,,New Lane
PNQ,NAG,,,,,PNQ-NAG,QuickShip,4919.0,307.11,usd,2025-08-09,2025-11-14,,Daughter could into assume career.,True,False,,,New Lane
PNQ,NAG,,,,,PNQ-NAG ,BlueDart,1307.0,116.12,INR,2025-12-18,2026-05-23,priority,Respond security with mean the put region.,True,False,,,New Lane
PNQ,NAG,,,,,PNQ-NAG ,FastMove,995.0,431.43,INR,2026-05-10,2026-04-21,,Might alone police.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT,LogiX,4275.0,480.36,inr,2026-02-21,2026-10-05,,Home day head role.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT,CargoMax,1196.0,76.52,usd,2025-08-19,2026-05-09,check rate,Easy long hospital money almost church heavy responsibility.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT,FastMove,2381.0,411.72,Usd,2026-02-28,2026-10-14,check rate,Would board street.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT ,BlueDart,90300.0,208.83,INR,2026-01-03,2026-01-04,,Model represent doctor history good above nearly.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT,FastMove,4067.0,359.4,Usd,2025-07-05,2025-10-19,,Prove piece cold theory daughter she.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT,BlueDart,901.0,372.87,usd,2025-10-24,2025-11-20,check rate,Sure require successful ever number material.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT,LogiX,1867.0,362.56,Usd,2026-01-15,2026-10-12,,Money fight four machine notice not require night.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT,FastMove,513.0,152.82,usd,2026-01-25,2026-06-07,,Wrong game during reflect.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT,QuickShip,3607.0,65.84,EURO,2026-04-26,2026-03-17,,Different according special ok build when involve.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT,CargoMax,4563.0,222.06,INR,2025-05-18,2025-07-19,,Vote many summer property gas door.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT,QuickShip,4312.0,287.39,INR,2026-04-11,2026-04-30,priority,Thus data billion television bring reason.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT,CargoMax,1810.0,227.79,INR,2026-01-01,2025-12-05,Urgent,Worry can example discussion.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT,FastMove,4902.0,479.27,usd,2025-09-11,2025-08-16,priority,Difference decide figure seek three prevent tell generation.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT ,BlueDart,3449.0,413.0,usd,2025-12-08,2026-07-08,,Leader child clearly boy alone five.,True,False,,,New Lane
PNQ,PAT,,,,,PNQ-PAT,QuickShip,4272.0,356.52,Usd,2026-01-30,2026-10-30,check rate,Type point particular ability if.,True,False,,,New Lane
PNQ,SUR,,,,,PNQ-SUR,QuickShip,1186.0,347.41,EURO,2025-09-03,2025-09-17,check rate,Activity within because set every subject whose.,True,False,,,New Lane
PNQ,SUR,,,,,PNQ-SUR,QuickShip,2214.0,170.57,INR,2025-07-01,2025-09-16,,Draw travel his remember fact.,True,False,,,New Lane
PNQ,SUR,,,,,PNQ-SUR,QuickShip,2214.0,170.57,INR,2025-07-01,2025-09-16,,Draw travel his remember fact.,True,False,,,New Lane
PNQ,SUR,,,,,PNQ-SUR,LogiX,4349.0,328.01,Usd,2025-09-19,2026-09-05,,Owner camera size reach law.,True,False,,,New Lane
PNQ,SUR,,,,,PNQ-SUR,LogiX,2606.0,184.55,Usd,2025-08-30,2025-10-24,check rate,Upon tough she relate which you ten common.,True,False,,,New Lane
PNQ,SUR,,,,,PNQ-SUR,BlueDart,2219.0,266.31,usd,2025-06-29,2025-11-06,,Drug whatever want cold voice pretty.,True,False,,,New Lane
PNQ,SUR,,,,,PNQ-SUR,BlueDart,3269.0,342.95,EURO,2025-11-28,2026-01-02,,Join across general when member.,True,False,,,New Lane
PNQ,SUR,,,,,PNQ-SUR,BlueDart,3267.0,50.49,,2026-01-21,2026-03-25,Urgent,Chair perform just remember and artist this.,True,False,,,New Lane
PNQ,SUR,,,,,PNQ-SUR,FastMove,750.0,289.48,EURO,2026-03-28,2027-02-26,Urgent,Perform care information work.,True,False,,,New Lane
PNQ,SUR,,,,,PNQ-SUR,QuickShip,1372.0,420.18,usd,2025-12-26,2026-11-19,Special handling,Support night machine.,True,False,,,New Lane
PNQ,SUR,,,,,PNQ-SUR ,QuickShip,3737.0,469.3,,2025-11-07,2025-10-11,,Animal whether Congress affect security rock property suggest.,True,False,,,New Lane
PNQ,SUR,,,,,PNQ-SUR,LogiX,1722.0,314.27,Usd,2026-01-12,2026-05-27,,Different project month former participant already heavy leader.,True,False,,,New Lane
PNQ,SUR,,,,,PNQ-SUR,BlueDart,3313.0,215.29,inr,2026-02-27,2026-03-10,,Bill common threat.,True,False,,,New Lane
PNQ,SUR,,,,,PNQ-SUR,FastMove,1606.0,219.76,Usd,2026-04-28,2027-02-27,,Seek kid arm ball Democrat special.,True,False,,,New Lane
"Rotterdam, NL","Jeddah, SA",DHL Global,1840.98,GBP,2026-01-13,,,,,,,,,,False,True,,,Removed Lane
"Rotterdam, NL","Marseille, FR",Maersk Line,3124.55,EUR,2026-02-03,,,,,,,,,,False,True,,,Removed Lane
"Rotterdam, NL","Marseille, FR",Global Freight Corp,1534.19,EUR,2025-11-15,,,,,,,,,,False,True,,,Removed Lane
"Rotterdam, NL","Mumbai, IN",Evergreen Marine,1485.79,GBP,2026-02-04,,,,,,,,,,False,True,,,Removed Lane
"Rotterdam, NL","Mumbai, IN",Maersk Line,4562.84,EUR,2025-12-11,,,,,,,,,,False,True,,,Removed Lane
"Rotterdam, NL","New York, US",Maersk Line,4343.68,USD,2025-11-27,,,,,,,,,,False,True,,,Removed Lane
"Shanghai, CN","New York, US",Oceanic Logistics,2602.19,GBP,2025-12-26,,,,,,,,,,False,True,,,Removed Lane
"Singapore, SG","London, UK",Oceanic Logistics,1542.8,GBP,2026-03-25,,,,,,,,,,False,True,,,Removed Lane
"Singapore, SG","Mumbai, IN",Evergreen Marine,2873.25,USD,2026-01-19,,,,,,,,,,False,True,,,Removed Lane
"Singapore, SG","Mumbai, IN",DHL Global,4111.55,USD,2026-02-21,,,,,,,,,,False,True,,,Removed Lane
"Singapore, SG","Tokyo, JP",Global Freight Corp,1698.21,GBP,2026-03-22,,,,,,,,,,False,True,,,Removed Lane
amd,GOI,,,,,amd-GOI,LogiX,3928.0,119.24,,2025-11-15,2026-10-26,Special handling,Offer number protect look experience.,True,False,,,New Lane
amd,IND,,,,,amd-IND,BlueDart,2803.0,88.2,,2026-04-21,2026-06-18,priority,Now animal establish because.,True,False,,,New Lane
amd,IND,,,,,amd-IND,BlueDart,2385.0,111.51,Usd,2025-05-19,2025-09-16,Special handling,Above positive amount north who effort interesting.,True,False,,,New Lane
amd,JPR,,,,,amd-JPR,QuickShip,782.0,157.5,Usd,2025-12-10,2026-01-01,,North establish house trial standard business at model.,True,False,,,New Lane
amd,JPR,,,,,amd-JPR,LogiX,2792.0,493.58,,2025-11-03,2026-06-19,Special handling,Attorney kid summer first federal order.,True,False,,,New Lane
amd,JPR,,,,,amd-JPR,QuickShip,578.0,127.49,Usd,2025-12-19,2026-06-11,Special handling,Risk low house father give.,True,False,,,New Lane
amd,LKO,,,,,amd-LKO,BlueDart,3773.0,46.17,EURO,2025-09-16,2025-11-24,,Own collection camera although wide responsibility.,True,False,,,New Lane
amd,NAG,,,,,amd-NAG,CargoMax,622.0,84.51,INR,2025-08-25,2026-03-14,Urgent,White reflect national site participant strong.,True,False,,,New Lane
amd,NAG,,,,,amd-NAG,FastMove,3047.0,499.17,EURO,2026-03-17,2026-11-03,,Know total wide common relate answer.,True,False,,,New Lane
amd,NAG,,,,,amd-NAG,LogiX,2562.0,99.43,,2025-09-04,2026-05-29,,Discuss section professor fast home bar already need.,True,False,,,New Lane
amd,NAG,,,,,amd-NAG,LogiX,2562.0,99.43,,2025-09-04,2026-05-29,,Discuss section professor fast home bar already need.,True,False,,,New Lane
amd,PAT,,,,,amd-PAT,LogiX,3269.0,55.26,,2026-01-24,2026-10-01,,Mission mother growth art do it.,True,False,,,New Lane
amd,PAT,,,,,amd-PAT,LogiX,4470.0,189.41,usd,2025-05-21,2026-05-19,Urgent,Memory set those benefit.,True,False,,,New Lane
amd,PAT,,,,,amd-PAT,FastMove,1326.0,291.9,,2026-05-07,2027-02-17,Urgent,You by performance their argue.,True,False,,,New Lane
amd,PAT,,,,,amd-PAT,CargoMax,3780.0,96.17,inr,2025-12-14,2026-02-23,,Simply guy how would manage actually.,True,False,,,New Lane
amd,SUR,,,,,amd-SUR,QuickShip,1371.0,494.25,,2025-12-08,2026-06-20,check rate,Think speech worry them wear democratic care.,True,False,,,New Lane
amd,SUR,,,,,amd-SUR,LogiX,1292.0,295.29,EURO,2026-04-01,2026-07-24,Urgent,Travel media perform measure start.,True,False,,,New Lane
amd,SUR,,,,,amd-SUR,QuickShip,4420.0,361.52,EURO,2025-07-23,2026-02-10,,Statement system employee away make.,True,False,,,New Lane
blr,BPL,,,,,blr-BPL,CargoMax,2635.0,210.45,INR,2025-09-13,2025-12-30,,Fast enjoy better figure point make.,True,False,,,New Lane
blr,BPL,,,,,blr-BPL,QuickShip,1934.0,431.37,inr,2025-08-07,2025-07-08,,Despite participant by scene opportunity floor every.,True,False,,,New Lane
blr,IND,,,,,blr-IND,BlueDart,2920.0,190.21,EURO,2026-01-24,2026-01-22,,Image tough because walk would yes pass.,True,False,,,New Lane
blr,IND,,,,,blr-IND,LogiX,3470.0,26.38,INR,2026-05-08,2027-04-08,,Purpose without become office.,True,False,,,New Lane
blr,JPR,,,,,blr-JPR,CargoMax,1883.0,439.02,usd,2026-04-13,2027-01-21,Special handling,Discover letter you present.,True,False,,,New Lane
blr,JPR,,,,,blr-JPR,FastMove,3794.0,21.91,Usd,2025-05-27,2026-01-13,priority,Black near should tonight cover seat.,True,False,,,New Lane
blr,NAG,,,,,blr-NAG,CargoMax,1029.0,443.7,,2025-06-05,2026-01-30,Urgent,Chair behind maintain occur environmental foot risk.,True,False,,,New Lane
blr,NAG,,,,,blr-NAG,CargoMax,1029.0,443.7,,2025-06-05,2026-01-30,Urgent,Chair behind maintain occur environmental foot risk.,True,False,,,New Lane
blr,PAT,,,,,blr-PAT,BlueDart,1283.0,13.99,Usd,2026-01-27,2026-06-20,Urgent,Nice certain upon serious their risk maintain none.,True,False,,,New Lane
blr,PAT,,,,,blr-PAT,LogiX,4874.0,164.32,,2025-10-06,2025-10-30,priority,Child everybody leader road establish owner.,True,False,,,New Lane
blr,SUR,,,,,blr-SUR,QuickShip,2619.0,386.23,usd,2025-07-30,2026-05-11,priority,Claim soon life.,True,False,,,New Lane
blr,SUR,,,,,blr-SUR,CargoMax,3948.0,288.08,inr,2025-09-25,2026-05-23,Special handling,Property who say put.,True,False,,,New Lane
che,BPL,,,,,che-BPL,QuickShip,1029.0,296.48,inr,2025-05-29,2026-05-16,check rate,Time site year likely agency.,True,False,,,New Lane
che,GOI,,,,,che-GOI,BlueDart,1237.0,392.55,INR,2025-11-05,2025-12-17,,Right price ask hear place.,True,False,,,New Lane
che,GOI,,,,,che-GOI,LogiX,2296.0,26.48,usd,2025-07-13,2026-02-26,,Case page gun black grow.,True,False,,,New Lane
che,GOI,,,,,che-GOI,LogiX,2316.0,73.28,usd,2025-11-15,2025-12-09,,Least find security.,True,False,,,New Lane
che,IND,,,,,che-IND,QuickShip,4149.0,468.59,inr,2025-11-09,2026-04-01,Special handling,Star government enough either debate try between.,True,False,,,New Lane
che,IND,,,,,che-IND,FastMove,4206.0,343.4,usd,2026-02-12,2026-05-26,priority,Staff whom performance seven then now.,True,False,,,New Lane
che,IND,,,,,che-IND,LogiX,4889.0,422.87,INR,2026-01-23,2026-06-16,,Buy win style wall rather series benefit.,True,False,,,New Lane
che,PAT,,,,,che-PAT,FastMove,726.0,420.98,INR,2025-06-02,2026-02-22,check rate,Much against close agent majority build safe customer.,True,False,,,New Lane
che,PAT,,,,,che-PAT,BlueDart,1266.0,142.84,usd,2025-11-23,2026-08-13,Urgent,Establish win space economy determine executive.,True,False,,,New Lane
che,PAT,,,,,che-PAT ,CargoMax,3629.0,339.49,,2025-10-13,2026-01-07,priority,Within general marriage alone open.,True,False,,,New Lane
che,SUR,,,,,che-SUR,QuickShip,4193.0,446.74,,2025-07-27,2025-11-20,priority,Sense add share detail song bring spend.,True,False,,,New Lane
del,BPL,,,,,del-BPL,CargoMax,1054.0,461.11,INR,2025-10-25,2026-01-30,priority,Discuss police long.,True,False,,,New Lane
del,BPL,,,,,del-BPL,FastMove,1137.0,44.8,,2026-03-26,2026-08-22,Urgent,Moment get mean mission.,True,False,,,New Lane
del,BPL,,,,,del-BPL,CargoMax,1157.0,328.13,usd,2026-03-08,2026-02-15,Urgent,Brother consumer may none feeling in summer north.,True,False,,,New Lane
del,BPL,,,,,del-BPL,FastMove,1137.0,44.8,,2026-03-26,2026-08-22,Urgent,Moment get mean mission.,True,False,,,New Lane
del,GOI,,,,,del-GOI,CargoMax,4148.0,339.4,Usd,2026-04-25,2026-04-04,,Cup various those side paper.,True,False,,,New Lane
del,IND,,,,,del-IND,FastMove,3516.0,369.15,EURO,2025-10-02,2025-08-25,,Heavy head plant general like be product.,True,False,,,New Lane
del,JPR,,,,,del-JPR,BlueDart,3412.0,250.8,EURO,2025-11-25,2025-12-27,check rate,Too arrive someone.,True,False,,,New Lane
del,JPR,,,,,del-JPR,BlueDart,3412.0,250.8,EURO,2025-11-25,2025-12-27,check rate,Too arrive someone.,True,False,,,New Lane
del,LKO,,,,,del-LKO,BlueDart,4471.0,249.38,INR,2025-08-19,2026-04-07,priority,Popular whole wall to cover.,True,False,,,New Lane
del,LKO,,,,,del-LKO,QuickShip,4175.0,83.87,usd,2025-07-09,2026-05-02,,Officer when exactly.,True,False,,,New Lane
del,NAG,,,,,del-NAG,LogiX,3930.0,279.03,inr,2025-09-17,2026-07-07,check rate,Adult subject crime board likely.,True,False,,,New Lane
del,PAT,,,,,del-PAT,LogiX,3653.0,138.49,usd,2025-07-09,2025-07-08,,Or under speak three.,True,False,,,New Lane
del,PAT,,,,,del-PAT,LogiX,2120.0,144.71,inr,2026-05-11,2027-05-01,Special handling,Statement trial color live.,True,False,,,New Lane
del,PAT,,,,,del-PAT,BlueDart,1848.0,124.89,INR,2026-03-04,2026-04-23,check rate,Social book and well.,True,False,,,New Lane
del,PAT,,,,,del-PAT,FastMove,3273.0,381.9,usd,2025-08-08,2026-01-22,,General it child wife.,True,False,,,New Lane
del,PAT,,,,,del-PAT,LogiX,2721.0,282.0,EURO,2025-07-04,2025-11-26,priority,Manager bank lose thank meet and better suddenly.,True,False,,,New Lane
del,PAT,,,,,del-PAT,LogiX,2120.0,144.71,inr,2026-05-11,2027-05-01,Special handling,Statement trial color live.,True,False,,,New Lane
hyd,BPL,,,,,hyd-BPL,QuickShip,634.0,482.58,INR,2025-10-03,2026-01-01,,Play only world too who check.,True,False,,,New Lane
hyd,GOI,,,,,hyd-GOI,FastMove,4363.0,92.67,EURO,2025-10-30,2026-07-15,priority,Field hotel very treat three.,True,False,,,New Lane
hyd,JPR,,,,,hyd-JPR,BlueDart,4828.0,188.4,Usd,2026-04-04,2026-03-06,check rate,House though decision bag away too including.,True,False,,,New Lane
hyd,JPR,,,,,hyd-JPR,QuickShip,2320.0,288.31,Usd,2026-01-22,2026-09-16,priority,Fund myself its foreign serve single.,True,False,,,New Lane
hyd,LKO,,,,,hyd-LKO,LogiX,588.0,128.93,INR,2025-08-20,2025-12-13,check rate,Choose financial religious example nature truth son.,True,False,,,New Lane
hyd,LKO,,,,,hyd-LKO,CargoMax,1545.0,163.75,usd,2025-11-08,2026-04-04,,Approach several policy expert class religious property.,True,False,,,New Lane
hyd,PAT,,,,,hyd-PAT,BlueDart,1200.0,353.67,usd,2025-07-12,2025-10-03,Urgent,Better laugh population stage recognize enter section charge.,True,False,,,New Lane
hyd,SUR,,,,,hyd-SUR ,LogiX,4147.0,88.59,,2025-12-10,2026-09-08,,Test administration likely society difference some the.,True,False,,,New Lane
kol,BPL,,,,,kol-BPL,LogiX,1319.0,326.15,EURO,2025-12-27,2026-11-10,priority,However box ago group.,True,False,,,New Lane
kol,GOI,,,,,kol-GOI,FastMove,4226.0,282.41,INR,2025-11-22,2026-07-19,,Yourself table fish alone able position.,True,False,,,New Lane
kol,GOI,,,,,kol-GOI,BlueDart,1756.0,375.09,INR,2025-07-30,2026-03-26,,Team conference drive affect which.,True,False,,,New Lane
kol,GOI,,,,,kol-GOI,FastMove,904.0,365.24,usd,2025-08-16,2026-07-04,priority,He word fall range save by sister tough.,True,False,,,New Lane
kol,IND,,,,,kol-IND,LogiX,4271.0,36.71,,2025-12-23,2026-03-31,,Board help five view determine series.,True,False,,,New Lane
kol,JPR,,,,,kol-JPR,BlueDart,1948.0,169.38,inr,2025-11-05,2026-09-27,,Carry environment level bar low respond third.,True,False,,,New Lane
kol,LKO,,,,,kol-LKO,CargoMax,1929.0,389.1,INR,2025-11-24,2026-05-20,Special handling,Including institution today score it.,True,False,,,New Lane
kol,NAG,,,,,kol-NAG ,LogiX,3273.0,196.03,usd,2025-10-24,2025-12-19,Special handling,Bring somebody education.,True,False,,,New Lane
kol,NAG,,,,,kol-NAG,FastMove,920.0,363.53,EURO,2025-06-09,2025-08-05,,Than as together bit yet daughter.,True,False,,,New Lane
kol,PAT,,,,,kol-PAT,FastMove,4754.0,262.18,usd,2025-08-03,2026-04-05,,Health policy hand act.,True,False,,,New Lane
kol,PAT,,,,,kol-PAT,CargoMax,3456.0,355.04,usd,2025-07-12,2026-05-16,check rate,Black never sport left claim on.,True,False,,,New Lane
kol,PAT,,,,,kol-PAT,CargoMax,4843.0,440.9,usd,2025-05-15,2025-08-26,check rate,Campaign western present fear site.,True,False,,,New Lane
kol,PAT,,,,,kol-PAT,FastMove,1436.0,497.02,inr,2025-08-13,2025-10-16,Special handling,Same class anything letter.,True,False,,,New Lane
kol,PAT,,,,,kol-PAT,FastMove,1436.0,497.02,inr,2025-08-13,2025-10-16,Special handling,Same class anything letter.,True,False,,,New Lane
kol,SUR,,,,,kol-SUR,CargoMax,3025.0,296.95,,2025-12-01,2026-10-29,priority,Show outside daughter determine.,True,False,,,New Lane
kol,SUR,,,,,kol-SUR,BlueDart,1802.0,428.75,usd,2025-08-18,2026-03-04,Urgent,Act certainly you myself.,True,False,,,New Lane
mum,BPL,,,,,mum-BPL,LogiX,4911.0,134.33,Usd,2025-07-08,2025-05-27,Special handling,Service continue tax ground court professor movement and.,True,False,,,New Lane
mum,GOI,,,,,mum-GOI,LogiX,1095.0,67.95,,2025-08-05,2026-06-22,priority,Happy western exist race natural machine market.,True,False,,,New Lane
mum,GOI,,,,,mum-GOI,CargoMax,2941.0,339.55,INR,2025-10-19,2026-05-15,priority,Federal arm ground record west not.,True,False,,,New Lane
mum,IND,,,,,mum-IND ,BlueDart,594.0,482.9,Usd,2025-05-19,2025-08-18,check rate,Return short test security.,True,False,,,New Lane
mum,JPR,,,,,mum-JPR,LogiX,3147.0,93.56,EURO,2025-06-08,2025-12-16,priority,Front never possible put.,True,False,,,New Lane
mum,JPR,,,,,mum-JPR,LogiX,4737.0,124.42,usd,2026-01-20,2026-10-04,,Serve program gun answer religious.,True,False,,,New Lane
mum,JPR,,,,,mum-JPR,QuickShip,58140.0,42.94,EURO,2025-12-23,2026-06-20,Urgent,Main offer middle although.,True,False,,,New Lane
mum,LKO,,,,,mum-LKO,CargoMax,2213.0,95.99,usd,2026-05-06,2027-05-02,,How why experience avoid.,True,False,,,New Lane
mum,NAG,,,,,mum-NAG,LogiX,1612.0,209.28,,2025-12-04,2026-01-13,Urgent,Law hair first clear Congress fly foot.,True,False,,,New Lane
mum,NAG,,,,,mum-NAG,LogiX,3693.0,169.57,,2025-11-15,2026-09-21,priority,Recent old public occur decade offer instead.,True,False,,,New Lane
mum,NAG,,,,,mum-NAG,LogiX,3693.0,169.57,,2025-11-15,2026-09-21,priority,Recent old public occur decade offer instead.,True,False,,,New Lane
mum,NAG,,,,,mum-NAG,CargoMax,1201.0,191.42,inr,2025-07-05,2025-08-02,Special handling,Executive prepare road animal.,True,False,,,New Lane
mum,PAT,,,,,mum-PAT,CargoMax,1033.0,271.88,usd,2026-04-15,2026-03-17,Special handling,Like miss argue book.,True,False,,,New Lane
